id	name	namespace	CTAffiliated	BrainAffiliated	def
GO:0051781	positive regulation of cell division	biological_process	F		Any process that activates or increases the frequency, rate or extent of cell division. [GOC:ai]
GO:0051865	protein autoubiquitination	biological_process	F		The ubiquitination by a protein of one or more of its own amino acid residues, or residues on an identical protein. Ubiquitination occurs on the lysine residue by formation of an isopeptide crosslink. [GOC:ai]
GO:0051881	regulation of mitochondrial membrane potential	biological_process	F		Any process that modulates the establishment or extent of the mitochondrial membrane potential, the electric potential existing across the mitochondrial membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane. [GOC:ai]
GO:0051893	regulation of focal adhesion assembly	biological_process	F		Any process that modulates the frequency, rate or extent of focal adhesion formation, the establishment and maturation of focal adhesions. [GOC:ai]
GO:0051894	positive regulation of focal adhesion assembly	biological_process	F		Any process that activates or increases the frequency, rate or extent of focal adhesion assembly, the establishment and maturation of focal adhesions. [GOC:ai]
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	biological_process	F		Any process that activates or increases the frequency, rate or extent of phosphatidylinositol 3-kinase/protein kinase B signal transduction. [GOC:ai]
GO:0051898	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	biological_process	F		Any process that stops, prevents, or reduces the frequency, rate or extent of phosphatidylinositol 3-kinase/protein kinase B signal transduction. [GOC:ai]
GO:0051899	membrane depolarization	biological_process	T		The process in which membrane potential decreases with respect to its steady-state potential, usually from negative potential to a more positive potential. For example, the initial depolarization during the rising phase of an action potential is in the direction from the negative steady-state resting potential towards the positive membrane potential that will be the peak of the action potential. [GOC:dh, Wikipedia:Depolarization]
GO:0051924	regulation of calcium ion transport	biological_process	F		Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]
GO:0051928	positive regulation of calcium ion transport	biological_process	F		Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]
GO:0051930	regulation of sensory perception of pain	biological_process	F		Any process that modulates the frequency, rate or extent of the sensory perception of pain, the series of events required for an organism to receive a painful stimulus, convert it to a molecular signal, and recognize and characterize the signal. [GOC:ai]
GO:0051932	synaptic transmission, GABAergic	biological_process	T		The vesicular release of gamma-aminobutyric acid (GABA). from a presynapse, across a chemical synapse, the subsequent activation of GABA receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse. [GOC:dos, ISBN:0126603030]
GO:0051965	positive regulation of synapse assembly	biological_process	T	T	Any process that activates, maintains or increases the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse. [GOC:ai, GOC:pr]
GO:0051966	regulation of synaptic transmission, glutamatergic	biological_process	T	T	Any process that modulates the frequency, rate or extent of glutamatergic synaptic transmission, the process of communication from a neuron to another neuron across a synapse using the neurotransmitter glutamate. [GOC:ai]
GO:0051968	positive regulation of synaptic transmission, glutamatergic	biological_process	T	T	Any process that activates, maintains or increases the frequency, rate or extent of glutamatergic synaptic transmission, the process of communication from a neuron to another neuron across a synapse using the neurotransmitter glutamate. [GOC:ai]
GO:0051973	positive regulation of telomerase activity	biological_process	F		Any process that activates or increases the frequency, rate or extent of telomerase activity, the catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1). [GOC:ai]
GO:0052695	cellular glucuronidation	biological_process	F		The modification of an organic chemical by the conjugation of glucuronic acid. The substances resulting from glucuronidation are known as glucuronosides (or glucuronides) and are often much more water-soluble than the non-glucuronic acid-containing precursor. [GOC:BHF]
GO:0055007	cardiac muscle cell differentiation	biological_process	T		The process in which a cardiac muscle precursor cell acquires specialized features of a cardiac muscle cell. Cardiac muscle cells are striated muscle cells that are responsible for heart contraction. [GOC:devbiol, GOC:mtg_heart]
GO:0055010	ventricular cardiac muscle tissue morphogenesis	biological_process	T		The process in which the anatomical structures of cardiac ventricle muscle is generated and organized. [GOC:devbiol]
GO:0055013	cardiac muscle cell development	biological_process	T		The process whose specific outcome is the progression of a cardiac muscle cell over time, from its formation to the mature state. [GOC:devbiol, GOC:mtg_heart]
GO:0055072	obsolete iron ion homeostasis	biological_process	F		OBSOLETE. Any process involved in the maintenance of an internal steady state of iron ions within an organism or cell. [GOC:ai, GOC:jid, GOC:mah]
GO:0055074	calcium ion homeostasis	biological_process	F		Any process involved in the maintenance of an internal steady state of calcium ions within an organism or cell. [GOC:ceb, GOC:jid, GOC:mah]
GO:0055075	potassium ion homeostasis	biological_process	F		Any process involved in the maintenance of an internal steady state of potassium ions within an organism or cell. [GOC:jid, GOC:mah]
GO:0055085	transmembrane transport	biological_process	F		The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other. [GOC:dph, GOC:jid]
GO:0055088	lipid homeostasis	biological_process	F		Any process involved in the maintenance of an internal steady state of lipid within an organism or cell. [GOC:BHF, GOC:rl]
